datetime,id_time,n_flows,n_packets,traffic_volume,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2024-01-30 08:00:00+00:00,2720,1089640,46140764,88.8667,227050,4.69,17.29,685806,14.16,309.01,776809,16.04,289.47,0.84,0.83,0.48,0.45,28.42,134.35
2024-01-30 09:00:00+00:00,2721,1106145,68413911,143.4456,286759,5.37,18.87,681223,12.75,272.58,712875,13.35,217.47,0.85,0.84,0.46,0.43,28.68,139.81
2024-01-30 10:00:00+00:00,2722,1071860,73955422,166.8109,282332,5.35,18.86,657648,12.47,250.65,707577,13.41,221.94,0.85,0.83,0.46,0.43,28.34,139.39
2024-01-30 11:00:00+00:00,2723,1030913,48181902,97.6429,232781,4.78,18.22,636438,13.06,268.61,756467,15.52,281.72,0.84,0.83,0.48,0.44,29.82,133.65
2024-01-30 12:00:00+00:00,2724,1044112,54225680,117.2088,208973,4.58,17.86,644536,14.11,287.34,790478,17.31,318.09,0.83,0.82,0.5,0.46,32.97,126.21
2024-01-30 13:00:00+00:00,2725,1027895,53313072,114.0445,219520,4.97,19.61,601582,13.62,267.14,813572,18.41,325.01,0.82,0.81,0.48,0.45,31.04,128.77
2024-01-30 14:00:00+00:00,2726,1024695,50286699,103.6952,204315,5.11,21.31,605089,15.15,296.02,808892,20.25,359.77,0.81,0.8,0.48,0.45,28.37,130.39
2024-01-30 15:00:00+00:00,2727,981995,51612278,110.5312,181925,5.31,22.74,600625,17.53,320.48,769697,22.47,385.98,0.8,0.79,0.47,0.45,25.58,136.77
2024-01-30 16:00:00+00:00,2728,949380,56407298,124.8047,161898,5.12,23.48,586478,18.55,336.98,757218,23.95,412.46,0.78,0.77,0.48,0.46,26.81,129.42
2024-01-30 17:00:00+00:00,2729,939518,52908213,114.4785,155446,5.2,24.18,592140,19.81,354.34,748647,25.05,429.91,0.78,0.77,0.47,0.45,25.25,132.49
2024-01-30 18:00:00+00:00,2730,894769,47496213,97.4512,149867,5.28,24.25,572364,20.18,351.55,719264,25.35,425.68,0.78,0.77,0.47,0.46,24.24,134.93
2024-01-30 19:00:00+00:00,2731,867355,54598938,114.6847,171188,5.68,25.76,533774,17.71,335.45,644813,21.39,385.86,0.78,0.77,0.46,0.44,23.66,134.86
2024-01-30 20:00:00+00:00,2732,764945,67858657,141.2831,202812,6.32,27.08,428259,13.34,306.38,488205,15.2,315.78,0.79,0.77,0.43,0.42,22.16,140.04
2024-01-30 21:00:00+00:00,2733,720378,61845246,135.8925,194098,6.31,28.01,402221,13.08,299.35,471190,15.32,312.86,0.78,0.77,0.43,0.42,22.19,139.23
2024-01-30 22:00:00+00:00,2734,711940,45518102,95.3368,187243,6.4,29.21,387450,13.25,304.35,459481,15.72,314.74,0.79,0.78,0.42,0.42,21.63,139.69
2024-01-30 23:00:00+00:00,2735,675648,49323236,106.944,185545,6.52,29.93,365155,12.83,300.81,450993,15.85,310.35,0.79,0.77,0.41,0.42,20.19,143.61
2024-01-31 00:00:00+00:00,2736,914365,43092696,114.1598,133864,5.56,26.84,620984,25.78,426.14,660811,27.44,430.96,0.76,0.75,0.44,0.45,19.93,141.35
2024-01-31 01:00:00+00:00,2737,1310734,24743345,55.6521,107842,4.97,25.46,958117,44.19,625.75,773692,35.68,494.51,0.75,0.74,0.47,0.48,20.96,137.29
2024-01-31 02:00:00+00:00,2738,1234669,41817609,101.7918,105880,5.0,25.2,902390,42.59,591.65,923290,43.58,572.03,0.75,0.74,0.47,0.48,20.07,137.55
2024-01-31 03:00:00+00:00,2739,1249225,17269757,31.8829,105787,4.89,25.04,915462,42.3,593.92,912702,42.17,559.66,0.74,0.73,0.47,0.48,19.81,136.96
2024-01-31 04:00:00+00:00,2740,1233858,19215163,38.7658,110873,4.92,24.41,897508,39.84,569.61,914312,40.58,544.5,0.76,0.75,0.48,0.48,20.2,135.16
2024-01-31 05:00:00+00:00,2741,1200466,23017394,46.3007,126208,4.86,22.28,866664,33.36,499.13,877998,33.8,468.64,0.79,0.78,0.47,0.46,21.09,139.86
2024-01-31 06:00:00+00:00,2742,1270871,44557827,104.762,167229,4.69,19.9,872125,24.47,420.3,943022,26.46,402.3,0.81,0.81,0.49,0.45,25.87,127.41
2024-01-31 07:00:00+00:00,2743,1289736,53386296,120.1735,189085,4.47,18.13,876330,20.7,374.64,958578,22.65,359.43,0.82,0.81,0.49,0.45,30.89,126.09
2024-01-31 08:00:00+00:00,2744,1314916,69111566,148.6021,211956,4.55,18.35,889746,19.11,361.36,943893,20.27,337.83,0.82,0.81,0.49,0.45,33.11,125.92
2024-01-31 09:00:00+00:00,2745,1316352,51922837,107.6268,205570,4.42,17.61,873320,18.79,353.36,987256,21.24,353.34,0.82,0.82,0.49,0.46,33.75,125.87
2024-01-31 10:00:00+00:00,2746,1361548,58752057,130.574,225830,4.7,17.96,917714,19.09,380.68,884533,18.4,303.47,0.83,0.82,0.48,0.45,32.79,127.83
2024-01-31 11:00:00+00:00,2747,1340137,65204897,143.314,240184,4.83,18.58,904074,18.17,349.41,944858,18.99,321.39,0.83,0.82,0.48,0.45,31.36,126.34
2024-01-31 12:00:00+00:00,2748,1300138,48334790,97.8003,224758,4.87,20.13,885735,19.21,364.84,904919,19.62,326.24,0.83,0.82,0.49,0.45,32.92,128.15
2024-01-31 13:00:00+00:00,2749,1223502,62890457,136.7628,200954,4.76,19.52,837854,19.84,366.7,865982,20.51,339.15,0.82,0.81,0.49,0.45,31.25,128.0
2024-01-31 14:00:00+00:00,2750,1252949,50229896,106.8023,199860,5.06,21.26,847265,21.47,407.24,869255,22.02,375.08,0.81,0.8,0.48,0.46,28.86,129.32
2024-01-31 15:00:00+00:00,2751,1163314,55870057,110.7589,198503,5.49,23.88,756759,20.92,434.24,798782,22.08,399.19,0.79,0.78,0.47,0.44,27.0,133.13
2024-01-31 16:00:00+00:00,2752,1216314,57541573,118.0244,188820,5.61,24.79,795752,23.64,501.42,768430,22.83,417.44,0.79,0.78,0.46,0.44,24.96,134.14
2024-01-31 17:00:00+00:00,2753,1116959,51618691,107.0669,183241,5.78,25.61,746576,23.56,451.29,741683,23.4,409.41,0.78,0.77,0.46,0.45,23.36,136.18
2024-01-31 18:00:00+00:00,2754,1178938,66929609,146.6538,178727,5.86,26.25,781012,25.6,468.88,737773,24.18,418.44,0.79,0.77,0.45,0.44,23.84,132.05
2024-01-31 19:00:00+00:00,2755,1144978,54881099,113.3223,173184,5.87,26.53,767804,26.04,480.44,729642,24.75,420.01,0.77,0.76,0.45,0.44,23.36,135.35
2024-01-31 20:00:00+00:00,2756,1125121,64535601,137.85,166078,5.77,25.89,750916,26.1,479.97,737731,25.64,431.08,0.78,0.77,0.46,0.45,23.59,133.99
2024-01-31 21:00:00+00:00,2757,1103271,50992537,111.6606,157019,5.66,25.97,737313,26.59,498.95,731178,26.37,438.59,0.77,0.76,0.46,0.45,23.49,133.15
2024-01-31 22:00:00+00:00,2758,1116470,51820468,118.6138,160000,5.93,26.8,744750,27.62,500.0,739100,27.41,439.03,0.78,0.77,0.44,0.44,21.13,138.9
2024-01-31 23:00:00+00:00,2759,1236881,29149706,66.3267,125144,5.31,25.0,848546,36.03,496.95,912379,38.75,506.15,0.76,0.75,0.46,0.47,20.85,133.87
2024-02-01 00:00:00+00:00,2760,1148172,18255074,38.2207,107908,5.05,24.32,826237,38.65,517.77,878342,41.09,528.75,0.74,0.73,0.48,0.49,19.65,135.14
2024-02-01 01:00:00+00:00,2761,1123659,15602332,31.8978,89203,4.56,23.36,779545,39.87,521.71,883158,45.17,583.94,0.71,0.71,0.52,0.52,20.78,130.17
2024-02-01 02:00:00+00:00,2762,1170616,26657278,67.106,88775,4.45,24.42,791518,39.68,523.47,921586,46.19,606.94,0.68,0.68,0.56,0.56,20.52,122.24
2024-02-01 03:00:00+00:00,2763,1155632,20905726,47.3974,86047,4.31,23.68,788386,39.52,527.42,917871,46.01,605.91,0.68,0.68,0.56,0.56,21.94,120.18
2024-02-01 04:00:00+00:00,2764,1129868,15440475,33.711,87906,4.24,22.96,783291,37.8,519.34,847643,40.91,559.82,0.71,0.71,0.56,0.55,21.21,119.97
2024-02-01 05:00:00+00:00,2765,1133398,18042190,37.5733,97713,4.04,21.41,783887,32.44,479.74,780324,32.3,485.12,0.73,0.73,0.56,0.53,24.29,116.12
2024-02-01 06:00:00+00:00,2766,1177361,27484795,57.9731,127138,3.96,19.09,789240,24.59,407.41,814433,25.37,412.44,0.77,0.77,0.54,0.5,27.49,113.86
2024-02-01 07:00:00+00:00,2767,1208461,35560299,73.0077,146585,3.85,17.35,793452,20.82,366.24,848011,22.25,376.78,0.79,0.79,0.54,0.49,32.14,114.11
2024-02-01 08:00:00+00:00,2768,1203294,34114605,70.4461,151958,3.75,16.99,797489,19.68,354.86,842403,20.79,359.07,0.8,0.79,0.55,0.51,35.38,112.46
2024-02-01 09:00:00+00:00,2769,1224760,38121423,83.926,160263,3.88,16.96,811921,19.63,354.75,848578,20.52,357.55,0.8,0.8,0.55,0.5,34.71,114.78
2024-02-01 10:00:00+00:00,2770,1130431,35168984,74.3171,155481,3.8,17.09,732790,17.92,327.62,820495,20.06,358.44,0.8,0.79,0.55,0.5,36.0,112.68
2024-02-01 11:00:00+00:00,2771,1268470,43417807,90.4526,174106,4.08,17.8,837659,19.64,360.57,814911,19.1,329.84,0.8,0.79,0.54,0.5,35.96,114.58
2024-02-01 12:00:00+00:00,2772,1335230,54808648,112.9161,212437,4.67,20.04,837119,18.39,364.91,749974,16.47,279.49,0.8,0.8,0.52,0.48,33.92,118.77
2024-02-01 13:00:00+00:00,2773,1245035,86863874,191.4876,229926,5.14,22.1,747847,16.71,368.85,615412,13.75,258.44,0.79,0.78,0.51,0.46,31.51,119.0
2024-02-01 14:00:00+00:00,2774,1239394,72650352,169.5374,209658,5.19,23.6,755308,18.7,398.9,590943,14.63,279.78,0.78,0.77,0.52,0.48,29.8,117.76
2024-02-01 15:00:00+00:00,2775,1255894,52202634,109.0396,188475,5.3,25.03,796519,22.4,464.07,551534,15.51,304.87,0.77,0.76,0.52,0.48,26.45,120.27
2024-02-01 16:00:00+00:00,2776,1198081,49155352,104.4182,171383,5.35,26.06,774333,24.16,490.7,538727,16.81,330.78,0.76,0.75,0.52,0.49,25.16,121.2
2024-02-01 17:00:00+00:00,2777,1108763,64876057,144.0393,176854,5.74,27.44,711161,23.09,453.39,550516,17.88,337.44,0.76,0.75,0.51,0.48,22.83,126.57
2024-02-01 18:00:00+00:00,2778,1142917,54360443,119.4567,158057,5.52,26.78,747670,26.1,494.34,518529,18.1,335.27,0.74,0.73,0.52,0.49,24.12,120.73
2024-02-01 19:00:00+00:00,2779,1183748,46880593,102.0997,151407,5.46,27.14,776144,27.99,526.15,498035,17.96,326.0,0.73,0.72,0.52,0.49,23.46,119.51
2024-02-01 20:00:00+00:00,2780,1055681,48903558,104.4951,169187,5.91,28.08,670212,23.4,458.74,509108,17.78,336.96,0.73,0.72,0.5,0.48,22.51,123.0
2024-02-01 21:00:00+00:00,2781,722889,50516572,108.3644,183175,6.28,28.61,400559,13.74,317.48,481612,16.52,329.02,0.74,0.73,0.49,0.47,21.05,126.62
2024-02-01 22:00:00+00:00,2782,710238,60475601,143.7717,175747,6.16,29.22,387382,13.59,306.73,464777,16.3,312.96,0.74,0.73,0.49,0.47,20.53,124.89
2024-02-01 23:00:00+00:00,2783,660933,45917638,104.9566,164176,6.08,29.37,362057,13.42,310.26,431917,16.01,306.32,0.73,0.73,0.5,0.49,19.57,127.25
2024-02-02 00:00:00+00:00,2784,702992,34802370,76.4572,162001,6.08,29.76,405032,15.2,332.37,432637,16.24,299.84,0.73,0.72,0.5,0.49,18.42,128.36
2024-02-02 01:00:00+00:00,2785,761656,26088405,63.5018,97403,4.65,24.69,480452,22.93,393.01,645249,30.8,515.0,0.7,0.7,0.55,0.54,19.3,125.3
2024-02-02 02:00:00+00:00,2786,838541,17245721,34.8801,95676,4.55,23.22,531284,25.28,405.7,674907,32.11,503.57,0.7,0.69,0.55,0.55,19.93,124.1
2024-02-02 03:00:00+00:00,2787,858732,32967321,86.0141,96905,4.52,23.1,570195,26.62,440.03,647653,30.24,471.32,0.69,0.69,0.54,0.54,18.55,125.02
2024-02-02 04:00:00+00:00,2788,841194,18978970,42.3682,100932,4.48,22.72,502827,22.3,371.55,717911,31.84,517.81,0.72,0.71,0.54,0.53,19.78,124.33
2024-02-02 05:00:00+00:00,2789,845744,20259886,41.9084,113228,4.37,20.82,489196,18.87,324.4,716673,27.65,465.54,0.74,0.73,0.54,0.53,21.64,121.53
2024-02-02 06:00:00+00:00,2790,875963,27611773,60.1619,131486,4.29,20.27,498915,16.26,296.25,734904,23.96,416.6,0.76,0.76,0.54,0.51,25.24,117.8
2024-02-02 07:00:00+00:00,2791,934115,34865524,68.3807,162551,4.42,19.04,513650,13.98,268.08,775441,21.1,375.89,0.78,0.77,0.53,0.48,28.42,119.7
2024-02-02 08:00:00+00:00,2792,959028,48089517,100.8422,171272,4.4,19.21,527504,13.56,265.89,789427,20.29,367.49,0.78,0.78,0.53,0.49,30.74,117.8
2024-02-02 09:00:00+00:00,2793,937790,46275425,97.2889,192568,4.89,19.28,537112,13.63,260.59,758307,19.25,334.79,0.8,0.79,0.5,0.47,27.65,136.07
2024-02-02 10:00:00+00:00,2794,901938,37933465,78.2791,184715,4.87,19.37,534485,14.09,268.69,725292,19.11,329.01,0.81,0.8,0.5,0.46,27.42,139.02
2024-02-02 11:00:00+00:00,2795,912584,39523007,85.4367,161522,4.47,19.49,538075,14.88,282.88,740713,20.49,366.33,0.79,0.78,0.52,0.48,29.89,127.77
2024-02-02 12:00:00+00:00,2796,928395,40431893,89.4553,144261,4.18,19.77,555198,16.08,316.63,785308,22.75,422.85,0.77,0.77,0.55,0.51,32.91,116.35
2024-02-02 13:00:00+00:00,2797,959430,41182284,88.1932,159408,4.7,21.49,563210,16.61,312.18,791669,23.35,413.23,0.77,0.77,0.53,0.5,28.72,121.43
2024-02-02 14:00:00+00:00,2798,973641,48509283,115.8271,146308,4.67,22.55,581614,18.55,326.34,789092,25.16,440.48,0.76,0.76,0.54,0.51,25.46,118.81
2024-02-02 15:00:00+00:00,2799,920054,34904067,73.2083,133024,4.73,23.44,551187,19.6,333.67,756957,26.91,455.17,0.75,0.74,0.54,0.52,24.06,120.52
2024-02-02 16:00:00+00:00,2800,876389,33388986,69.774,128643,4.79,23.77,522566,19.47,336.58,741270,27.62,468.76,0.74,0.74,0.54,0.52,21.65,124.12
2024-02-02 17:00:00+00:00,2801,867106,36160367,79.0763,124828,4.82,24.05,515763,19.91,341.55,735777,28.41,477.36,0.73,0.73,0.54,0.52,21.62,122.07
2024-02-02 18:00:00+00:00,2802,868337,32999552,72.8123,116650,4.89,25.3,517401,21.71,362.22,736551,30.9,507.13,0.72,0.71,0.54,0.53,22.08,120.91
2024-02-02 19:00:00+00:00,2803,862849,30077733,65.804,115816,4.86,24.55,514273,21.6,357.86,733506,30.81,502.48,0.71,0.71,0.55,0.53,22.25,119.69
2024-02-02 20:00:00+00:00,2804,851632,47204598,110.6791,128394,5.06,25.42,503414,19.83,337.81,709065,27.93,451.79,0.72,0.71,0.53,0.52,21.59,122.23
2024-02-02 21:00:00+00:00,2805,814617,35319827,76.084,132520,5.29,26.64,487205,19.45,328.69,662597,26.45,412.93,0.72,0.71,0.53,0.52,21.58,122.34
2024-02-02 22:00:00+00:00,2806,649749,42897157,92.5011,157971,6.06,29.7,364475,13.98,302.28,455861,17.49,323.82,0.73,0.72,0.5,0.49,19.03,125.08
2024-02-02 23:00:00+00:00,2807,623513,41704634,92.4917,166064,6.29,30.18,345935,13.11,298.66,427632,16.2,310.17,0.72,0.71,0.49,0.48,17.84,130.3
2024-02-03 00:00:00+00:00,2808,706745,25245372,48.0204,137262,5.73,28.82,425445,17.77,336.27,535143,22.36,377.94,0.71,0.7,0.51,0.51,17.74,129.19
2024-02-03 01:00:00+00:00,2809,759084,16110740,29.9702,106587,5.03,25.81,499713,23.6,380.18,617770,29.18,441.72,0.68,0.68,0.53,0.53,16.92,131.54
2024-02-03 02:00:00+00:00,2810,773593,21366096,50.6817,88058,4.52,23.64,528940,27.14,441.61,618131,31.71,487.69,0.69,0.69,0.55,0.55,17.26,126.93
2024-02-03 03:00:00+00:00,2811,793782,11932537,20.274,87038,4.44,23.62,544277,27.75,449.07,628984,32.07,495.78,0.68,0.68,0.55,0.55,18.0,124.45
2024-02-03 04:00:00+00:00,2812,797006,13644887,25.8811,88049,4.51,23.94,547152,28.03,453.64,629832,32.26,498.3,0.68,0.68,0.55,0.56,17.55,125.99
2024-02-03 05:00:00+00:00,2813,803241,13330088,22.7964,90578,4.5,23.9,548828,27.27,450.9,637610,31.68,498.26,0.68,0.68,0.56,0.56,18.62,125.73
2024-02-03 06:00:00+00:00,2814,804150,15260691,29.1027,87852,4.34,23.2,553307,27.36,461.08,646270,31.96,512.15,0.69,0.69,0.55,0.54,19.03,122.05
2024-02-03 07:00:00+00:00,2815,813179,21413154,44.8225,93054,4.39,23.14,559161,26.36,450.56,651179,30.69,498.46,0.69,0.69,0.56,0.55,19.99,122.98
2024-02-03 08:00:00+00:00,2816,812930,23608223,47.5893,104030,4.58,23.74,558952,24.61,427.21,635661,27.99,458.82,0.7,0.7,0.55,0.53,19.96,123.39
2024-02-03 09:00:00+00:00,2817,852378,31529332,66.1685,133733,5.2,25.85,581935,22.64,402.43,561549,21.85,349.92,0.72,0.72,0.52,0.5,19.61,123.43
2024-02-03 10:00:00+00:00,2818,574689,39160122,82.5233,153021,5.58,27.04,320026,11.67,299.57,404843,14.77,315.69,0.73,0.72,0.51,0.5,20.14,124.98
2024-02-03 11:00:00+00:00,2819,522318,31530360,64.976,143179,5.37,26.71,294580,11.05,283.0,371259,13.92,297.49,0.74,0.73,0.52,0.5,20.85,124.15
2024-02-03 12:00:00+00:00,2820,638218,34295920,72.1612,124237,4.97,25.39,393420,15.74,328.05,492639,19.71,370.16,0.74,0.73,0.53,0.52,21.49,122.96
2024-02-03 13:00:00+00:00,2821,805990,24623898,50.2179,98922,4.34,22.61,526666,23.1,406.15,660236,28.96,481.63,0.72,0.71,0.56,0.54,22.37,120.78
2024-02-03 14:00:00+00:00,2822,860432,32714366,70.6605,110320,4.63,23.6,553736,23.22,404.76,687711,28.84,477.47,0.72,0.71,0.55,0.53,22.11,120.72
2024-02-03 15:00:00+00:00,2823,859704,33385638,73.1755,113573,4.68,23.93,556349,22.93,394.65,689342,28.41,466.03,0.72,0.71,0.55,0.53,20.45,125.15
2024-02-03 16:00:00+00:00,2824,807252,34730411,75.8634,131195,5.26,26.34,517241,20.74,362.4,662253,26.55,430.0,0.73,0.73,0.53,0.51,20.36,128.4
2024-02-03 17:00:00+00:00,2825,798926,45498598,98.0741,127029,5.17,26.78,509800,20.74,353.55,641550,26.1,417.51,0.73,0.72,0.53,0.52,21.68,122.96
2024-02-03 18:00:00+00:00,2826,896300,33401508,70.4597,124851,5.13,25.88,591764,24.3,453.13,627508,25.77,408.8,0.73,0.72,0.53,0.52,21.35,124.3
2024-02-03 19:00:00+00:00,2827,794425,39931413,88.5478,126177,5.15,26.09,500983,20.45,358.32,649963,26.53,426.54,0.72,0.71,0.53,0.52,21.72,120.68
2024-02-03 20:00:00+00:00,2828,792050,37389964,85.08,133085,5.29,26.91,492957,19.58,347.06,641738,25.49,408.83,0.72,0.72,0.53,0.52,21.64,122.47
2024-02-03 21:00:00+00:00,2829,644562,44239740,94.0476,166219,6.08,29.6,355727,13.02,324.89,444453,16.26,343.07,0.73,0.73,0.5,0.49,20.04,124.8
2024-02-03 22:00:00+00:00,2830,645558,42343466,93.7057,162023,6.04,30.25,352219,13.14,316.04,436369,16.27,330.0,0.73,0.72,0.51,0.49,19.47,123.53
2024-02-03 23:00:00+00:00,2831,606038,34142670,74.6725,156016,6.06,30.38,332160,12.91,296.77,416123,16.17,313.54,0.72,0.71,0.5,0.49,18.68,129.13
2024-02-04 00:00:00+00:00,2832,595180,33393024,69.3769,157328,6.14,30.55,326745,12.76,300.94,411247,16.06,314.2,0.72,0.71,0.5,0.49,17.74,129.94
2024-02-04 01:00:00+00:00,2833,613824,29443337,52.3191,159610,6.32,31.21,347115,13.75,310.77,419311,16.61,317.61,0.72,0.71,0.49,0.49,16.8,134.75
2024-02-04 02:00:00+00:00,2834,796511,14551933,24.7406,87260,4.54,24.61,519852,27.04,439.33,650900,33.86,526.59,0.68,0.67,0.56,0.56,19.16,126.57
2024-02-04 03:00:00+00:00,2835,800519,15445635,27.6289,88539,4.52,24.67,530364,27.08,444.46,638199,32.59,505.55,0.68,0.68,0.55,0.55,18.38,127.8
2024-02-04 04:00:00+00:00,2836,995779,13613081,25.6178,85291,4.41,24.79,720879,37.26,503.57,769800,39.79,514.61,0.68,0.68,0.55,0.56,17.4,126.63
2024-02-04 05:00:00+00:00,2837,1035969,12238369,21.3956,89654,4.64,24.59,755756,39.15,511.71,677000,35.07,461.86,0.7,0.69,0.53,0.54,17.18,129.78
2024-02-04 06:00:00+00:00,2838,1012171,14089447,27.5794,91115,4.61,23.65,737460,37.32,492.06,625983,31.68,435.1,0.71,0.7,0.52,0.52,15.94,138.7
2024-02-04 07:00:00+00:00,2839,851556,14239564,28.1793,85841,4.78,22.91,632280,35.21,432.99,569866,31.74,409.31,0.75,0.74,0.47,0.48,14.62,160.07
2024-02-04 08:00:00+00:00,2840,978102,17673479,35.8743,96372,4.75,23.31,721583,35.6,480.07,613770,30.28,415.9,0.74,0.73,0.51,0.51,17.47,140.44
2024-02-04 09:00:00+00:00,2841,1136826,22589555,45.4,99965,4.5,23.54,840163,37.78,533.5,641469,28.85,419.28,0.71,0.71,0.55,0.53,21.18,120.64
2024-02-04 10:00:00+00:00,2842,1153976,21312226,43.3402,101101,4.47,23.6,847179,37.46,538.06,660859,29.22,430.24,0.71,0.71,0.55,0.53,21.45,120.78
2024-02-04 11:00:00+00:00,2843,1161789,27903363,62.2482,106316,4.63,24.57,849672,37.02,533.03,664346,28.95,424.94,0.71,0.7,0.55,0.53,21.96,122.47
2024-02-04 12:00:00+00:00,2844,1210255,38847303,89.1051,121366,4.91,25.16,867951,35.1,521.38,645322,26.09,383.87,0.72,0.72,0.54,0.52,21.79,122.77
2024-02-04 13:00:00+00:00,2845,1153884,36740037,81.3377,112346,4.68,23.89,874548,36.45,532.29,621930,25.92,378.68,0.72,0.71,0.54,0.52,21.55,123.97
2024-02-04 14:00:00+00:00,2846,1165938,27151373,57.8789,106185,4.58,24.28,871087,37.58,538.54,779931,33.65,456.89,0.71,0.7,0.55,0.53,22.5,121.35
2024-02-04 15:00:00+00:00,2847,1189924,47837689,125.2017,111424,4.77,24.97,807806,34.61,507.82,775055,33.2,484.76,0.72,0.71,0.55,0.53,21.09,124.35
2024-02-04 16:00:00+00:00,2848,1126453,51534235,114.021,150141,5.58,27.75,756407,28.13,524.52,528896,19.67,370.96,0.74,0.74,0.51,0.5,20.64,126.54
2024-02-04 17:00:00+00:00,2849,1185139,43005321,90.2714,152978,5.64,28.09,806053,29.73,560.37,480381,17.72,353.16,0.73,0.73,0.51,0.5,20.91,127.16
2024-02-04 18:00:00+00:00,2850,1158145,46145135,97.1897,147175,5.51,27.58,797408,29.85,553.39,586258,21.95,408.62,0.73,0.72,0.52,0.5,21.97,123.67
2024-02-04 19:00:00+00:00,2851,1147047,41477794,86.6443,141970,5.38,27.02,789445,29.89,546.66,640690,24.26,426.65,0.73,0.72,0.52,0.51,22.27,122.58
2024-02-04 20:00:00+00:00,2852,1194755,46032602,100.0747,151019,5.63,27.16,811270,30.24,560.57,514267,19.17,343.91,0.73,0.72,0.51,0.5,21.17,124.22
2024-02-04 21:00:00+00:00,2853,1091957,31924396,64.0491,137787,5.43,26.59,746794,29.44,541.86,699301,27.57,453.98,0.72,0.71,0.52,0.51,20.57,124.24
2024-02-04 22:00:00+00:00,2854,1097420,38509015,81.9788,151867,5.91,27.53,732325,28.51,520.05,491308,19.13,315.49,0.74,0.73,0.48,0.47,17.49,137.9
2024-02-04 23:00:00+00:00,2855,1131146,27261145,53.4537,153433,6.16,28.1,756111,30.36,550.68,440480,17.69,287.51,0.74,0.73,0.47,0.47,16.3,142.12
2024-02-05 00:00:00+00:00,2856,1124217,27998611,48.7726,153027,6.0,27.7,751831,29.49,542.47,440008,17.26,278.51,0.75,0.74,0.48,0.48,15.09,142.4
2024-02-05 01:00:00+00:00,2857,1070663,21761631,40.9673,144177,5.81,26.52,722933,29.12,524.75,629074,25.34,412.54,0.74,0.73,0.48,0.48,14.38,141.62
2024-02-05 02:00:00+00:00,2858,1086166,24401789,43.9197,146389,5.88,26.83,734833,29.54,515.38,565280,22.72,361.6,0.75,0.74,0.48,0.49,14.14,143.06
2024-02-05 03:00:00+00:00,2859,1160396,19218581,34.4417,118052,5.14,24.39,829323,36.07,512.11,632690,27.52,390.4,0.73,0.72,0.5,0.51,14.85,137.99
2024-02-05 04:00:00+00:00,2860,1189807,25290128,45.7765,146284,5.61,25.35,833822,31.98,501.47,544775,20.9,310.79,0.76,0.75,0.48,0.48,15.01,139.88
2024-02-05 05:00:00+00:00,2861,878287,37150636,81.7394,174434,5.68,24.31,543142,17.69,327.87,526719,17.16,294.74,0.78,0.77,0.47,0.46,16.88,137.55
2024-02-05 06:00:00+00:00,2862,808031,49349220,110.1004,190220,5.3,22.01,465630,12.97,257.71,530768,14.79,250.51,0.8,0.79,0.49,0.46,20.86,133.24
2024-02-05 07:00:00+00:00,2863,902172,56904606,120.3429,211607,5.11,20.18,514624,12.44,250.9,622754,15.05,255.22,0.81,0.8,0.49,0.45,24.61,130.65
2024-02-05 08:00:00+00:00,2864,920479,50552552,99.324,200066,4.76,18.47,547109,13.01,256.36,720941,17.15,297.16,0.81,0.8,0.51,0.47,27.37,130.89
2024-02-05 09:00:00+00:00,2865,919844,44173433,85.1875,208620,4.88,18.67,549272,12.86,242.41,703926,16.48,276.36,0.82,0.81,0.51,0.48,27.71,132.82
2024-02-05 10:00:00+00:00,2866,924102,51338661,112.5514,208340,4.94,18.65,549406,13.02,234.2,717949,17.01,288.38,0.82,0.81,0.5,0.47,27.0,135.69
2024-02-05 11:00:00+00:00,2867,1051484,47584622,96.0617,224593,5.31,19.03,647773,15.31,273.05,744897,17.61,287.58,0.83,0.82,0.48,0.45,23.88,147.28
2024-02-05 12:00:00+00:00,2868,1209548,42204656,88.8693,199165,5.08,18.43,796509,20.32,343.49,718966,18.34,282.38,0.82,0.81,0.49,0.47,25.78,145.32
2024-02-05 13:00:00+00:00,2869,1205969,49677180,110.1987,180550,4.94,19.69,796946,21.82,371.8,693449,18.99,288.96,0.8,0.79,0.5,0.47,26.27,140.23
2024-02-05 14:00:00+00:00,2870,1321745,43831851,93.094,179434,5.12,21.77,877931,25.05,423.47,724465,20.67,320.16,0.77,0.77,0.5,0.47,24.42,126.46
2024-02-05 15:00:00+00:00,2871,1252336,35458394,70.2036,160718,5.24,23.13,848360,27.67,443.75,675948,22.04,331.84,0.76,0.75,0.5,0.48,22.26,126.15
2024-02-05 16:00:00+00:00,2872,1197234,51341695,107.3592,166828,5.37,25.35,803122,25.87,498.37,493604,15.9,301.78,0.77,0.76,0.51,0.49,22.9,129.29
2024-02-05 17:00:00+00:00,2873,1184105,54334146,118.1183,163313,5.44,26.17,794916,26.46,511.32,464180,15.45,299.64,0.75,0.75,0.51,0.49,22.42,126.86
